id,contentdm_id,local_id,permanent_url,creator,date,description,extent,format,issue_number,language,rights,series,spatial,subject,title,type,volume
9d51fc81-362e-4fa8-af02-007b8f823dce,p15957coll13/id/116716,dchnp93029,https://idn.duke.edu/ark:/87924/r4cc1120z,"Chronicle (Durham, N.C.)",1997-09-30,,16 pages,newspapers|periodicals,22,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 22 (Tuesday, September 30, 1997)",Text,93
1154747c-ff22-4d76-9359-5dabcfb5b34a,p15957coll13/id/111320,dchnp93030,https://idn.duke.edu/ark:/87924/r4gh9h48v,"Chronicle (Durham, N.C.)",1997-10-01,,20 pages,newspapers|periodicals,23,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 23 (Wednesday, October 1, 1997)",Text,93
5136d631-52aa-4c49-9cef-a1fadf936b5f,p15957coll13/id/110844,dchnp93031,https://idn.duke.edu/ark:/87924/r4gb23x0z,"Chronicle (Durham, N.C.)",1997-10-02,R&R Weekly Magazine,24 pages,newspapers|periodicals,24,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 24 (Thursday, October 2, 1997)",Text,93
3506f579-216a-4ffa-803f-9fcd9c7e04fa,p15957coll13/id/115642,dchnp93032,https://idn.duke.edu/ark:/87924/r40p13d0z,"Chronicle (Durham, N.C.)",1997-10-03,Baby Sitting and Elder Care Guide Fall 1997,32 pages,newspapers|periodicals,25,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Other Inserts and Guides,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 25 (Friday, October 3, 1997)",Text,93
12d19085-d8a3-4405-a164-fc755a1d50fe,p15957coll13/id/110911,dchnp93033,https://idn.duke.edu/ark:/87924/r40004s7d,"Chronicle (Durham, N.C.)",1997-10-06,SportsWrap,24 pages,newspapers|periodicals,26,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 26 (Monday, October 6, 1997)",Text,93
43424648-c9b2-463a-8503-02f281a2b248,p15957coll13/id/113422,dchnp93034,https://idn.duke.edu/ark:/87924/r42f7qf67,"Chronicle (Durham, N.C.)",1997-10-07,,20 pages,newspapers|periodicals,27,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 27 (Tuesday, October 7, 1997)",Text,93
a30f067d-42e4-43e6-a103-a3d8e66702b7,p15957coll13/id/113824,dchnp93035,https://idn.duke.edu/ark:/87924/r4m907667,"Chronicle (Durham, N.C.)",1997-10-08,Currents,28 pages,newspapers|periodicals,28,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Currents,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 28 (Wednesday, October 8, 1997)",Text,93
4d86cbc5-7f90-4329-899f-edf9cc12dce0,p15957coll13/id/108372,dchnp93036,https://idn.duke.edu/ark:/87924/r46d5w69r,"Chronicle (Durham, N.C.)",1997-10-09,R&R Weekly Magazine,24 pages,newspapers|periodicals,29,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 29 (Thursday, October 9, 1997)",Text,93
3191302c-24d8-403d-ab52-8fea5cb90d2a,p15957coll13/id/115077,dchnp93037,https://idn.duke.edu/ark:/87924/r47s7pt6r,"Chronicle (Durham, N.C.)",1997-10-10,"Gameday '97, Dining Guide",44 pages,newspapers|periodicals,30,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Athletics Special Issues|Dining Guides,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 30 (Friday, October 10, 1997)",Text,93
605702e3-f3d4-4b39-9965-de283b10f4c3,p15957coll13/id/110291,dchnp93038,https://idn.duke.edu/ark:/87924/r4r20z499,"Chronicle (Durham, N.C.)",1997-10-15,SportsWrap,28 pages,newspapers|periodicals,31,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 31 (Wednesday, October 15, 1997)",Text,93
3f4997e7-c774-47ef-998f-84ba7eeedd63,p15957coll13/id/115148,dchnp93039,https://idn.duke.edu/ark:/87924/r4d79b994,"Chronicle (Durham, N.C.)",1997-10-16,R&R Weekly Magazine,28 pages,newspapers|periodicals,32,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 32 (Thursday, October 16, 1997)",Text,93
ffe5cd95-9d46-463e-b401-2efc43968d1c,p15957coll13/id/111986,dchnp93040,https://idn.duke.edu/ark:/87924/r47w6dw9f,"Chronicle (Durham, N.C.)",1997-10-17,,28 pages,newspapers|periodicals,33,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 33 (Friday, October 17, 1997)",Text,93
47597d95-2d6f-4979-a39c-b09618d35cfc,p15957coll13/id/114102,dchnp93041,https://idn.duke.edu/ark:/87924/r4p26w742,"Chronicle (Durham, N.C.)",1997-10-20,SportsWrap,28 pages,newspapers|periodicals,34,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 34 (Monday, October 20, 1997)",Text,93
a67b3f26-f3c8-4e45-9968-137ca932adb6,p15957coll13/id/108943,dchnp93042,https://idn.duke.edu/ark:/87924/r4bv7h686,"Chronicle (Durham, N.C.)",1997-10-21,,20 pages,newspapers|periodicals,35,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 35 (Tuesday, October 21, 1997)",Text,93
6cf9bb71-37df-47c3-9bde-b1de5ffbfe92,p15957coll13/id/111895,dchnp93043,https://idn.duke.edu/ark:/87924/r4bk1cq7r,"Chronicle (Durham, N.C.)",1997-10-22,,24 pages,newspapers|periodicals,36,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 36 (Wednesday, October 22, 1997)",Text,93
9bd1e8c8-336f-42d2-a23d-316dfa7d08bd,p15957coll13/id/114048,dchnp93044,https://idn.duke.edu/ark:/87924/r4r78c40p,"Chronicle (Durham, N.C.)",1997-10-23,R&R Weekly Magazine,28 pages,newspapers|periodicals,37,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 37 (Thursday, October 23, 1997)",Text,93
e039c5fe-b1fa-434e-89d8-11d60c014e48,p15957coll13/id/108438,dchnp93045,https://idn.duke.edu/ark:/87924/r4tb14j7j,"Chronicle (Durham, N.C.)",1997-10-24,"Gameday '97, Parents' Weekend",48 pages,newspapers|periodicals,38,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Athletics Special Issues|Other Inserts and Guides,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 38 (Friday, October 24, 1997)",Text,93
93a0245d-607e-449e-a71c-5b97210c74f9,p15957coll13/id/110503,dchnp93046,https://idn.duke.edu/ark:/87924/r4m043m0g,"Chronicle (Durham, N.C.)",1997-10-27,SportsWrap,24 pages,newspapers|periodicals,39,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 39 (Monday, October 27, 1997)",Text,93
0417c07d-1909-47f9-859c-8060724d20d2,p15957coll13/id/115098,dchnp93047,https://idn.duke.edu/ark:/87924/r4jq10033,"Chronicle (Durham, N.C.)",1997-10-28,,20 pages,newspapers|periodicals,40,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 40 (Tuesday, October 28, 1997)",Text,93
bcd2981c-9d4e-41c5-a6d3-e538ec46fffe,p15957coll13/id/112388,dchnp93048,https://idn.duke.edu/ark:/87924/r42f7qs0t,"Chronicle (Durham, N.C.)",1997-10-29,,20 pages,newspapers|periodicals,41,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 41 (Wednesday, October 29, 1997)",Text,93
0c6f68a8-b4d7-4d88-81e6-62977b45e4d1,p15957coll13/id/109436,dchnp93049,https://idn.duke.edu/ark:/87924/r4mc8z14f,"Chronicle (Durham, N.C.)",1997-10-30,R&R Weekly Magazine,28 pages,newspapers|periodicals,42,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 42 (Thursday, October 30, 1997)",Text,93
ba8d8a2c-1dfc-42d1-9805-2b93c45c2798,p15957coll13/id/109800,dchnp93050,https://idn.duke.edu/ark:/87924/r4m043q95,"Chronicle (Durham, N.C.)",1997-10-31,,24 pages,newspapers|periodicals,43,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 43 (Friday, October 31, 1997)",Text,93
c12748e2-2077-40b4-a421-a99e2f06eed8,p15957coll13/id/114700,dchnp93051,https://idn.duke.edu/ark:/87924/r4ft8kd76,"Chronicle (Durham, N.C.)",1997-11-03,SportsWrap,20 pages,newspapers|periodicals,44,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 44 (Monday, November 3, 1997)",Text,93
8c70af12-bf28-4f26-a1b4-d8976b838ac1,p15957coll13/id/113994,dchnp93052,https://idn.duke.edu/ark:/87924/r4765h660,"Chronicle (Durham, N.C.)",1997-11-04,,16 pages,newspapers|periodicals,45,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 45 (Tuesday, November 4, 1997)",Text,93
7d8ae6f3-b00f-4434-a1f9-f1d073504e47,p15957coll13/id/109039,dchnp93053,https://idn.duke.edu/ark:/87924/r44x5b090,"Chronicle (Durham, N.C.)",1997-11-05,Career Fair 1997,36 pages,newspapers|periodicals,46,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Other Inserts and Guides,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 46 (Wednesday, November 5, 1997)",Text,93
bfd48830-94ad-4c7b-b395-65c1701d23f6,p15957coll13/id/110237,dchnp93054,https://idn.duke.edu/ark:/87924/r4h41qr5f,"Chronicle (Durham, N.C.)",1997-11-06,R&R Weekly Magazine,28 pages,newspapers|periodicals,47,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 47 (Thursday, November 6, 1997)",Text,93
60414c48-c1dd-4559-ad1c-8b62a21af10e,p15957coll13/id/112653,dchnp93055,https://idn.duke.edu/ark:/87924/r4b27vd5n,"Chronicle (Durham, N.C.)",1997-11-07,,24 pages,newspapers|periodicals,48,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 48 (Friday, November 7, 1997)",Text,93
98b3e9c5-f9ad-4dc5-8c61-56769a94647f,p15957coll13/id/110532,dchnp93056,https://idn.duke.edu/ark:/87924/r4gt5mw0p,"Chronicle (Durham, N.C.)",1997-11-10,SportsWrap,28 pages,newspapers|periodicals,49,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 49 (Monday, November 10, 1997)",Text,93
a5c69d13-cd46-48dc-bf4b-821c9a2668d4,p15957coll13/id/111870,dchnp93057,https://idn.duke.edu/ark:/87924/r4zk5b826,"Chronicle (Durham, N.C.)",1997-11-11,,16 pages,newspapers|periodicals,50,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 50 (Tuesday, November 11, 1997)",Text,93
859364a3-381e-4a30-8621-cf1ba34d1a31,p15957coll13/id/109683,dchnp93058,https://idn.duke.edu/ark:/87924/r4n878r11,"Chronicle (Durham, N.C.)",1997-11-12,Currents,32 pages,newspapers|periodicals,51,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Currents,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 51 (Wednesday, November 12, 1997)",Text,93
4d6d7497-5a39-46a2-b49c-0a8622a49682,p15957coll13/id/108825,dchnp93059,https://idn.duke.edu/ark:/87924/r4ft8k72j,"Chronicle (Durham, N.C.)",1997-11-13,R&R Weekly Magazine,24 pages,newspapers|periodicals,52,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 52 (Thursday, November 13, 1997)",Text,93
f851829c-2295-43ef-b555-d07d3e493c58,p15957coll13/id/110407,dchnp93060,https://idn.duke.edu/ark:/87924/r49024r04,"Chronicle (Durham, N.C.)",1997-11-14,Gameday '97,24 pages,newspapers|periodicals,53,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 53 (Friday, November 14, 1997)",Text,93
05b67007-a392-4f3e-9f95-b13d2374e6b8,p15957coll13/id/114990,dchnp93061,https://idn.duke.edu/ark:/87924/r47946c1r,"Chronicle (Durham, N.C.)",1997-11-17,SportsWrap,20 pages,newspapers|periodicals,54,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 54 (Monday, November 17, 1997)",Text,93
9765ed0b-a80d-4c13-866f-e142d2949c69,p15957coll13/id/109934,dchnp93062,https://idn.duke.edu/ark:/87924/r47m08q43,"Chronicle (Durham, N.C.)",1997-11-18,,16 pages,newspapers|periodicals,55,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 55 (Tuesday, November 18, 1997)",Text,93
abb49de1-f8e2-452a-a9a5-c3f2970c27d6,p15957coll13/id/116674,dchnp93063,https://idn.duke.edu/ark:/87924/r4b56kr02,"Chronicle (Durham, N.C.)",1997-11-19,,20 pages,newspapers|periodicals,56,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 56 (Wednesday, November 19, 1997)",Text,93
2f380aca-a2d3-4f1c-90c8-60815226be28,p15957coll13/id/112209,dchnp93064,https://idn.duke.edu/ark:/87924/r45m67b0g,"Chronicle (Durham, N.C.)",1997-11-20,"R&R Weekly Magazine, 1997 ACC Basketball Preview",60 pages,newspapers|periodicals,57,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 57 (Thursday, November 20, 1997)",Text,93
175896c7-0ed8-493c-b727-c69a804650ac,p15957coll13/id/113352,dchnp93065,https://idn.duke.edu/ark:/87924/r4gf0tf52,"Chronicle (Durham, N.C.)",1997-11-21,,24 pages,newspapers|periodicals,58,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 58 (Friday, November 21, 1997)",Text,93
9a6ae558-67f9-471f-ab93-d6370928e7bf,p15957coll13/id/112148,dchnp93066,https://idn.duke.edu/ark:/87924/r4w37sc65,"Chronicle (Durham, N.C.)",1997-11-24,SportsWrap,20 pages,newspapers|periodicals,59,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 59 (Monday, November 24, 1997)",Text,93
38dc2871-8117-45e9-b618-cdab3bd01f18,p15957coll13/id/116195,dchnp93067,https://idn.duke.edu/ark:/87924/r47p9020f,"Chronicle (Durham, N.C.)",1997-11-25,,24 pages,newspapers|periodicals,60,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 60 (Tuesday, November 25, 1997)",Text,93
046e71be-89da-40a5-af83-b29c15e43b29,p15957coll13/id/113960,dchnp93068,https://idn.duke.edu/ark:/87924/r47p90v74,"Chronicle (Durham, N.C.)",1997-12-01,SportsWrap,24 pages,newspapers|periodicals,61,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 61 (Monday, December 1, 1997)",Text,93
5c49a942-d9c9-4f15-b6af-1c775c0d8e74,p15957coll13/id/115609,dchnp93069,https://idn.duke.edu/ark:/87924/r4pk0dh2s,"Chronicle (Durham, N.C.)",1997-12-02,,16 pages,newspapers|periodicals,62,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 62 (Tuesday, December 2, 1997)",Text,93
576bbb23-1965-449c-a250-42f2b9f3ccc2,p15957coll13/id/115119,dchnp93070,https://idn.duke.edu/ark:/87924/r4bg2pt8n,"Chronicle (Durham, N.C.)",1997-12-03,,20 pages,newspapers|periodicals,63,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 63 (Wednesday, December 3, 1997)",Text,93
c7627cd6-34cb-4a5d-a519-a247cc5ac3c4,p15957coll13/id/114019,dchnp93071,https://idn.duke.edu/ark:/87924/r42v2jr4g,"Chronicle (Durham, N.C.)",1997-12-04,R&R Weekly Magazine,24 pages,newspapers|periodicals,64,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 64 (Thursday, December 4, 1997)",Text,93
fbee26d4-db2e-41b0-a015-72b6647718ab,p15957coll13/id/116170,dchnp93072,https://idn.duke.edu/ark:/87924/r4sb42z5z,"Chronicle (Durham, N.C.)",1997-12-05,,24 pages,newspapers|periodicals,65,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 65 (Friday, December 5, 1997)",Text,93
60c273fc-2817-49bf-acca-0e20f1b60329,p15957coll13/id/109548,dchnp93073,https://idn.duke.edu/ark:/87924/r4w37s69c,"Chronicle (Durham, N.C.)",1997-12-08,SportsWrap,24 pages,newspapers|periodicals,66,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 66 (Monday, December 8, 1997)",Text,93
6a53328a-078f-4671-b6a5-746dda1f5c99,p15957coll13/id/108842,dchnp93074,https://idn.duke.edu/ark:/87924/r4j964w54,"Chronicle (Durham, N.C.)",1997-12-09,,16 pages,newspapers|periodicals,67,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 67 (Tuesday, December 9, 1997)",Text,93
1701d806-d752-4425-8c9d-4d65b541bdd4,p15957coll13/id/108705,dchnp93075,https://idn.duke.edu/ark:/87924/r4b27w72c,"Chronicle (Durham, N.C.)",1997-12-10,,20 pages,newspapers|periodicals,68,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 68 (Wednesday, December 10, 1997)",Text,93
d73f3fb2-3631-4f88-898b-174f95f633fc,p15957coll13/id/108771,dchnp93076,https://idn.duke.edu/ark:/87924/r41n84070,"Chronicle (Durham, N.C.)",1997-12-11,R&R Weekly Magazine,36 pages,newspapers|periodicals,69,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 69 (Thursday, December 11, 1997)",Text,93
ee5d7946-fe52-447b-8348-e1e2ba94d5d1,p15957coll13/id/109084,dchnp93077,https://idn.duke.edu/ark:/87924/r4np2387t,"Chronicle (Durham, N.C.)",1997-12-15,Exam Break Issue,44 pages,newspapers|periodicals,70,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Exam Break Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 70 (Monday, December 15, 1997)",Text,93
c88d13f4-639e-48c0-bb34-96f94ed612ae,p15957coll13/id/114465,dchnp93078,https://idn.duke.edu/ark:/87924/r4rr1vw0v,"Chronicle (Durham, N.C.)",1998-01-15,R&R Weekly Magazine,44 pages,newspapers|periodicals,71,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 71 (Thursday, January 15, 1998)",Text,93
18af8fb2-57fa-4fc6-87e2-42872b215bcd,p15957coll13/id/109374,dchnp93079,https://idn.duke.edu/ark:/87924/r4fn15n51,"Chronicle (Durham, N.C.)",1998-01-16,,28 pages,newspapers|periodicals,72,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 72 (Friday, January 16, 1998)",Text,93
8d30d107-7b3e-4727-81ef-2a99d00c2969,p15957coll13/id/110122,dchnp93080,https://idn.duke.edu/ark:/87924/r48k7bq32,"Chronicle (Durham, N.C.)",1998-01-19,SportsWrap,24 pages,newspapers|periodicals,73,eng,https://creativecommons.org/licenses/by-nc-sa/4.0/,The Duke Chronicle|Sports Bulletins/Sportswrap,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 93, no. 73 (Monday, January 19, 1998)",Text,93
